NEDA updates on the Economy,,,,,,,,,,
As of 29 May 2013,,,,,,,,,,
,,,,,,,,,,
,,Food and Non-Alcoholic Beverages,2.2,,2.8,,2.6,,1.8,
,,Non-Food,1.9,,2.5,,2.6,,3.8,
,,NCR,1.7,,1.9,,2.1,,2.5,
,,AONCR,2.8,,3.6,,3.4,,3.2,
,B. Core Inflation Rate (%) NSO /c,,3.1,(Apr '13),3.8,(Mar '13),3.6,(Jan - Apr '13),3.6,(Apr '12)
,"C. Lending Rate (Low, %)",,4.72,(April '13),4.82,(March'13),4.825,(Jan - April '13),5.8,(April 12)
,,,Latest_Week,,Preceding_Week,,Year_to_date,,Same_Week_Month_Ago,
,D. BSP Overnight Borrowing Policy Rates (PR),,5.5,(27 May '13),5.5,(21 May '13),5.5,(as of 27 May '13),6,(28 May '12)
,E. BSP Overnight Lending Policy Rates (RRP),,3.5,(27May '13),3.5,(21 May '13),3.5,(as of 27 May '13),4,(28 May '12)
,F. 91-Day T-Bill Rate (%),,0.04,(01 April 13),0.08,(04 May 13),0.055,(Jan-01 Apr '13),2.494,(02 Apr 12)
,"G. Forex (Average, P:$1)",,41.851,(29 May '13),41.152,(22 May '13),40.889,(Jan-29 May'13),43.553,(29 May '12)
,H. PSEi,,7113.22,(28 May '13),7327.58,(21 May '13),6681.73,(Jan-28 May'13),4952.74,(28 May '12)
V. External Accounts (BSP/NSO),,,Latest_Month/Quarter,,Preceding_Month/Quarter,,Year_to_date,,Same_Month/Quarter_Year_Ago,
,A. Merchandise Exports (% g.r.),,0.1,(Mar '13),-15.6,(Feb '13),-6.2,Jan-Mar '13,-0.8,(Mar '12)
,,Electronic Products (% g.r.) /d,-22.4,,-36.5,,-30.3,,1.1,
,B. Merchandise Imports (% g.r.),,-5.8,(Feb '13),-7.9,(Jan '13),-6.9,Jan-Feb '13,2.5,(Feb '12)
,,Raw materials & intermediate goods (% g.r.),-2.9,,-7.8,,-5.5,,-20.3,
,,Capital goods (% g.r.),-26.8,,3.0,,-13.4,,52.5,
,C. Current Account($ M),,2208,(Q4 '12),2249,(Q3 '12),7126,(Jan-Dec '12),2225,(Q4 '11)
,D. Capital Accounts ($ M),,48,(Q4 '12),33,(Q3 '12),136,(Jan-Dec '12),30,(Q4 '11)
,E. Financial Account ($ M),,-2542,(Q4 '12),510,(Q3 '12),-6131,(Jan-Dec '12),4343,(Q4 '11)
,,"Direct Investments ($ M), net",-92,,-42,,-952,,-345,
,F. Balance of Payments ($ M),,274,(Apr '13),452,(Mar '13),1809,(Jan-Apr '13),-79,(Apr '12)
,G. Gross International Reserves ($ M),,83213.3,(end April '13)/r,83950.7,(end Mar'13),83379.8,(end April '13)/r,76537.9,(end Apr'12)
,,Month's worth of imports,11.8,,11.9,,11.8,,12.0,
,H. Total External Debt ($ M),,60337,(end Q4 '12),61724,(end Q3 '12),60337,(end Q4 '12),60442,(end Q4'11)
,of which:,Total Short Term,8483,,7986,,8483,,7013,
,,Total Private Sector,15162,,15037,,15162,,14079,
,,,Latest_Month,,Preceding_Month,,Year_to_date,,Same_Month_Year_Ago,
VI. NG Cash Operations (BTr) (in billion pesos) *,A. Revenues,,113.61,Mar '13,112.35,Feb '13,364.33,(Jan-Mar '13),115.43,Mar '12
,,Tax,98.13,,98.15,,316.72,,101.82,
,,Non-tax,15.48,,14.19,,47.60,,13.61,
,B. Expenditure ,,148.81,,124.10,,430.80,,144.05,
,C. Surplus (+) / Deficit (-) ,,-35.20,,-11.75,,-66.48,,-28.62,
,D. Net Foreign Financing ,,-5.14,,-43.52,,-49.30,,-5.46,
,E. Net Domestic Financing (PB) /e,,-38.26,,-298.60,,-66.44,,197.72,
,F. Cash Build-up (-)/ Withdrawal (+) ,,78.60,,353.86,,182.22,,-163.64,
,,,,,,,,,,
,,,,,,,,,,
Note:,,,,,,,,,,
*      Details may not add up due to rounding,,,,,,,,,,
/a    the Indicator changed from Growth of Loans for ODCs to Loans of Universal/ Commercial Banks as the BSP revised their series. Loans of U/KB is Gross of RRP,,,,,,,,,,
"        The old series covered all Other Depository Corporations that included, apart from universal/commercial banks, thrift banks and rural banks.",,,,,,,,,,
/b    based on Depository Corporations Survey,,,,,,,,,,
/c    (2006=100),,,,,,,,,,
"/d   expanded electronics coverage which includes semi-conductors, electronic data processing, office equipment, consumer electronics, telecommunication, ",,,,,,,,,,
"        communication/radar, control and instrumentation, medical/industrial instrumentation and automotive electronics.",,,,,,,,,,
/e   net of non-budgetary accounts,,,,,,,,,,
"/f    starting April 2005, LFS adopts the new definition of unemployment",,,,,,,,,,
"/g   can not be computed due to changes in the industry classification. Starting January 2012 Labor Force Survey (LFS), the codes for industry adopted the 2009 Philippine Standard Industrial Classification (PSIC).  Prior to this, codes for industry used the 1994 PSIC.",,,,,,,,,,
"/h   NEDA recommends not to compare the results of the October 2011 round of the LFS against other rounds because of the different definition of work adopted in the former. Thus, to assess the employment creation in October 2012, NEDA recommends to compare the October 2012 against the Oct 2010 instead, that is, the difference between October 2012 and October 2011, which is 1.2 million, and divided equally between the two years""",,,,,,,,,,
