NEDA updates on the Economy,,,,,,,,,,
As of 19 June 2013,,,,,,,,,,
,,,,,,,,,,
,,Food and Non-Alcoholic Beverages,2.4,,2.2,,2.5,,1.8,
,,Non-Food,1.8,,1.9,,2.4,,3.7,
,,NCR,1.8,,1.7,,2.0,,2.3,
,,AONCR,2.9,,2.8,,3.3,,3.1,
,B. Core Inflation Rate (%) NSO /c,,3.0,(May '13),3.1,(Apr '13),3.4,(Jan - May '13),3.7,(May '12)
,"C. Lending Rate (Low, %)",,4.6,(May'13),4.7,(April 13),4.8,(Jan - May'13),5.8,(May 12)
,,,Latest_Week,,Preceding_Week,,Year_to_date,,Same_Week_Month_Ago,
,D. BSP Overnight Borrowing Policy Rates (PR),,5.5,(18 June '13),5.5,(13 June '13),5.5,(as of 18 June '13),6,(18 June '12)
,E. BSP Overnight Lending Policy Rates (RRP),,3.5,(18 June '13),3.5,(13 June '13),3.5,(as of 18 June '13),4,(18 June '12)
,F. 91-Day T-Bill Rate (%),,0.9,(03 June 13),0.217,(06 May 13),0.222833333,(Jan-03 June '13),0,(28 May 12)
,"G. Forex (Average, P:$1)",,43.103,(19 June '13),43.174,(13 June '13),41.181,(Jan-19June '13),43.161,(19 June '12)
,H. PSEi,,6513.2,(19 June '13),6114.08,(13 June  '13),6654.17,(Jan-19 June '13),5081.61,(19 June '12)
V. External Accounts (BSP/NSO),,,Latest_Month/Quarter,,Preceding_Month/Quarter,,Year_to_date,,Same_Month/Quarter_Year_Ago,
,A. Merchandise Exports (% g.r.),,-12.8,(Apr '13),0.1,(Mar '13),-7.9,(Jan-Apr '13),7.6,(Apr '12)
,,Electronic Products (% g.r.) /d,-0.4,,-22.4,,-24.5,,-23.8,
,B. Merchandise Imports (% g.r.),,-8.4,(Mar '13),-5.8,(Feb '13),-7.4,(Jan-Mar '13),-3.3,(Mar '12)
,,Raw materials & intermediate goods (% g.r.),1.5,,-2.9,,-3.1,,-33.1,
,,Capital goods (% g.r.),0.8,,-26.9,,-9.1,,5.4,
,C. Current Account($ M),,2208,(Q4 '12),2249,(Q3 '12),7126,(Jan-Dec '12),2225,(Q4 '11)
,D. Capital Accounts ($ M),,48,(Q4 '12),33,(Q3 '12),136,(Jan-Dec '12),30,(Q4 '11)
,E. Financial Account ($ M),,-2542,(Q4 '12),510,(Q3 '12),-6131,(Jan-Dec '12),4343,(Q4 '11)
,,"Direct Investments ($ M), net",-92,,-42,,-952,,-345,
,F. Balance of Payments ($ M),,274,(Apr '13),452,(Mar '13),1809,(Jan-Apr '13),-79,(Apr '12)
,G. Gross International Reserves ($ M),,81967.0,(end May '13)/r,83213.3,(end Apr'13),81967.0,(end May '13)/r,76082.0,(end May'12)
,,Month's worth of imports,11.6,,11.8,,11.6,,11.7,
,H. Total External Debt ($ M),,60337,(end Q4 '12),61724,(end Q3 '12),60337,(end Q4 '12),60442,(end Q4'11)
,of which:,Total Short Term,8483,,7986,,8483,,7013,
,,Total Private Sector,15162,,15037,,15162,,14079,
,,,Latest_Month,,Preceding_Month,,Year_to_date,,Same_Month_Year_Ago,
VI. NG Cash Operations (BTr) (in billion pesos) *,A. Revenues,,190.01,Apr '13,113.61,Mar '13,554.33,(Jan-Apr '13),153.27,Apr '12
,,Tax,177.29,,98.13,,494.01,,142.56,
,,Non-tax,12.72,,15.48,,60.32,,10.71,
,B. Expenditure ,,153.21,,148.81,,584.01,,122.24,
,C. Surplus (+) / Deficit (-) ,,36.80,,-35.20,,-29.68,,31.03,
,D. Net Foreign Financing ,,0.01,,-5.14,,-49.29,,-1.93,
,E. Net Domestic Financing (PB) /e,,10.23,,-38.26,,-56.21,,-5.96,
,F. Cash Build-up (-)/ Withdrawal (+) ,,-47.04,,78.60,,135.18,,-23.13,
,,,,,,,,,,
,,,,,,,,,,
Note:,,,,,,,,,,
*      Details may not add up due to rounding,,,,,,,,,,
/a    the Indicator changed from Growth of Loans for ODCs to Loans of Universal/ Commercial Banks as the BSP revised their series. Loans of U/KB is Gross of RRP,,,,,,,,,,
"        The old series covered all Other Depository Corporations that included, apart from universal/commercial banks, thrift banks and rural banks.",,,,,,,,,,
/b    based on Depository Corporations Survey,,,,,,,,,,
/c    (2006=100),,,,,,,,,,
"/d   expanded electronics coverage which includes semi-conductors, electronic data processing, office equipment, consumer electronics, telecommunication, ",,,,,,,,,,
"        communication/radar, control and instrumentation, medical/industrial instrumentation and automotive electronics.",,,,,,,,,,
/e   net of non-budgetary accounts,,,,,,,,,,
"/f    starting April 2005, LFS adopts the new definition of unemployment",,,,,,,,,,
"/g   can not be computed due to changes in the industry classification. Starting January 2012 Labor Force Survey (LFS), the codes for industry adopted the 2009 Philippine Standard Industrial Classification (PSIC).  Prior to this, codes for industry used the 1994 PSIC.",,,,,,,,,,
"/h   NEDA recommends not to compare the results of the October 2011 round of the LFS against other rounds because of the different definition of work adopted in the former. Thus, to assess the employment creation in October 2012, NEDA recommends to compare the October 2012 against the Oct 2010 instead, that is, the difference between October 2012 and October 2011, which is 1.2 million, and divided equally between the two years""",,,,,,,,,,
