brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
83706025,83706025,LEYTE,BARUGO,Poblacion Dist. III,2006,276,1230,14,110,178,26,14.6,28,23.299999,22,7.4000001,-,-,-,-,120,298,20,18.200001,0,0,4,1.4,0,0,112,40.599998,92,0,0,10,3.5999999,33.299999,10,0.80000001,34,12.3,512,132,25.799999,-,-,-,-,-,-,-,-,-,37,6,3706025
83706026,83706026,LEYTE,BARUGO,Poblacion Dist. IV,2006,206,1028,18,100,148,25,16.9,53,39.799999,24,8.5,-,-,-,-,133,281,25,25,0,0,0,0,6,2.9000001,91,44.200001,77,0,0,15,7.3000002,37.400002,0,0,18,8.6999998,343,104,30.299999,-,-,-,-,-,-,-,-,-,37,6,3706026
83706027,83706027,LEYTE,BARUGO,Poblacion Dist. V,2006,194,901,18,93,140,37,26.4,23,25.799999,35,15.3,-,-,-,-,89,229,37,39.799999,0,0,4,2.0999999,7,3.5999999,95,49,77,4,2.0999999,25,12.9,39.700001,4,0.40000001,10,5.1999998,340,96,28.200001,-,-,-,-,-,-,-,-,-,37,6,3706027
83706028,83706028,LEYTE,BARUGO,Poblacion Dist. VI (New Road),2006,155,794,13,111,179,37,20.700001,44,46.799999,43,15.8,-,-,-,-,94,273,54,48.599998,0,0,3,1.9,2,1.3,114,73.5,103,13,8.3999996,24,15.5,66.5,2,0.30000001,21,13.5,246,51,20.700001,-,-,-,-,-,-,-,-,-,37,6,3706028
83706029,83706029,LEYTE,BARUGO,Pongso,2006,43,237,5,33,43,5,11.6,7,33.299999,5,7.8000002,-,-,-,-,21,64,18,54.5,0,0,0,0,1,2.3,27,62.799999,22,3,7,12,27.9,51.200001,0,0,9,20.9,77,13,16.9,-,-,-,-,-,-,-,-,-,37,6,3706029
83706031,83706031,LEYTE,BARUGO,Roosevelt,2006,280,1422,40,230,306,60,19.6,56,32.599998,40,8.3999996,-,-,-,-,172,478,136,59.099998,0,0,0,0,14,5,184,65.699997,150,10,3.5999999,136,48.599998,53.599998,4,0.30000001,116,41.400002,388,56,14.4,-,-,-,-,-,-,-,-,-,37,6,3706031
83706032,83706032,LEYTE,BARUGO,San Isidro,2006,272,1476,20,196,300,46,15.3,86,48.900002,64,13.4,-,-,-,-,176,476,144,73.5,0,0,4,1.5,16,5.9000001,186,68.400002,166,12,4.4000001,80,29.4,61,4,0.30000001,98,36,502,162,32.299999,-,-,-,-,-,-,-,-,-,37,6,3706032
83706039,83706039,LEYTE,BARUGO,San Roque,2006,77,381,7,46,88,21,23.9,20,43.5,17,12.7,-,-,-,-,46,134,31,67.400002,0,0,0,0,4,5.1999998,45,58.400002,35,32,41.599998,17,22.1,45.5,1,0.30000001,13,16.9,121,23,19,-,-,-,-,-,-,-,-,-,37,6,3706039
83706033,83706033,LEYTE,BARUGO,Santa Rosa,2006,728,3624,50,506,762,126,16.5,126,34.400002,120,10.6,-,-,-,-,366,1128,318,62.799999,0,0,4,0.5,4,0.5,374,51.400002,306,224,30.799999,224,30.799999,42,16,0.40000001,252,34.599998,1204,216,17.9,-,-,-,-,-,-,-,-,-,37,6,3706033
83706034,83706034,LEYTE,BARUGO,Santarin,2006,386,1958,30,246,420,86,20.5,86,38.700001,98,15.3,-,-,-,-,222,642,140,56.900002,0,0,4,1,8,2.0999999,242,62.700001,184,2,0.5,84,21.799999,47.700001,10,0.5,164,42.5,626,98,15.7,-,-,-,-,-,-,-,-,-,37,6,3706034
83706035,83706035,LEYTE,BARUGO,Tutug-an,2006,196,1006,16,148,214,24,11.2,38,35.799999,24,7.5,-,-,-,-,106,320,92,62.200001,0,0,4,2,2,1,150,76.5,128,62,31.6,100,51,65.300003,8,0.80000001,46,23.5,298,32,10.7,-,-,-,-,-,-,-,-,-,37,6,3706035
83708001,83708001,LEYTE,BAYBAY,Altavista,2006,78,400,7,63,88,41,46.599998,24,75,55,45.799999,-,-,-,-,32,120,0,0,0,0,1,1.3,3,3.8,77,98.699997,76,0,0,55,70.5,97.400002,0,0,6,7.6999998,106,11,10.4,-,-,-,-,-,-,-,-,-,37,8,3708001
83708002,83708002,LEYTE,BAYBAY,Ambacan,2006,118,518,11,83,89,12,13.5,19,50,20,15.7,-,-,-,-,38,127,6,7.1999998,0,0,7,5.9000001,6,5.0999999,99,83.900002,93,7,5.9000001,40,33.900002,78.800003,1,0.2,7,5.9000001,234,65,27.799999,-,-,-,-,-,-,-,-,-,37,8,3708002
83708003,83708003,LEYTE,BAYBAY,Amguhan,2006,240,1326,42,213,253,51,20.200001,89,58.599998,73,18,-,-,-,-,152,405,0,0,0,0,6,2.5,22,9.1999998,167,69.599998,117,8,3.3,87,36.299999,48.799999,0,0,3,1.3,418,14,3.3,-,-,-,-,-,-,-,-,-,37,8,3708003
83708004,83708004,LEYTE,BAYBAY,Ampihanon,2006,153,726,13,93,129,23,17.799999,43,59.700001,38,18.9,-,-,-,-,72,201,3,3.2,0,0,1,0.69999999,16,10.5,134,87.599998,121,13,8.5,85,55.599998,79.099998,311,42.799999,5,3.3,291,102,35.099998,-,-,-,-,-,-,-,-,-,37,8,3708004
83708006,83708006,LEYTE,BAYBAY,Banahao,2006,194,855,11,99,149,34,22.799999,39,48.799999,41,17.9,-,-,-,-,80,229,0,0,0,0,2,1,5,2.5999999,148,76.300003,116,13,6.6999998,78,40.200001,59.799999,0,0,4,2.0999999,322,55,17.1,-,-,-,-,-,-,-,-,-,37,8,3708006
83708009,83708009,LEYTE,BAYBAY,Bidlinan,2006,71,329,2,57,52,22,42.299999,21,75,31,38.799999,-,-,-,-,28,80,3,5.3000002,0,0,2,2.8,19,26.799999,53,74.599998,47,17,23.9,34,47.900002,66.199997,0,0,4,5.5999999,171,35,20.5,-,-,-,-,-,-,-,-,-,37,8,3708009
83708011,83708011,LEYTE,BAYBAY,Bubon,2006,121,500,10,80,68,13,19.1,31,59.599998,32,26.700001,-,-,-,-,52,120,1,1.3,0,0,1,0.80000001,1,0.80000001,59,48.799999,47,7,5.8000002,34,28.1,38.799999,1,0.2,19,15.7,206,31,15,-,-,-,-,-,-,-,-,-,37,8,3708011
83708012,83708012,LEYTE,BAYBAY,Buenavista,2006,203,942,5,102,156,19,12.2,41,54.700001,27,11.7,-,-,-,-,75,231,0,0,0,0,17,8.3999996,4,2,203,100,203,1,0.5,9,4.4000001,100,0,0,0,0,421,189,44.900002,-,-,-,-,-,-,-,-,-,37,8,3708012
83708013,83708013,LEYTE,BAYBAY,Bunga,2006,466,2155,39,324,319,42,13.2,62,31.200001,67,12.9,-,-,-,-,199,518,1,0.30000001,1,2.5,10,2.0999999,35,7.5,372,79.800003,326,19,4.0999999,72,15.5,70,1,0,23,4.9000001,914,222,24.299999,-,-,-,-,-,-,-,-,-,37,8,3708013
83708014,83708014,LEYTE,BAYBAY,Butigan,2006,109,568,6,72,90,11,12.2,30,65.199997,28,20.6,-,-,-,-,46,136,0,0,0,0,0,0,0,0,92,84.400002,79,0,0,21,19.299999,72.5,0,0,0,0,205,21,10.2,-,-,-,-,-,-,-,-,-,37,8,3708014
83708034,83708034,LEYTE,BAYBAY,Candadam,2006,476,2077,29,284,356,47,13.2,77,35.299999,52,9.1000004,-,-,-,-,218,574,0,0,0,0,3,0.60000002,12,2.5,323,67.900002,270,0,0,112,23.5,56.700001,0,0,0,0,737,323,43.799999,-,-,-,-,-,-,-,-,-,37,8,3708034
83708016,83708016,LEYTE,BAYBAY,Caridad,2006,785,3682,55,496,607,111,18.299999,159,49.200001,166,17.799999,-,-,-,-,323,930,6,1.2,0,0,7,0.89999998,163,20.799999,744,94.800003,727,29,3.7,107,13.6,92.599998,1,0,36,4.5999999,1203,555,46.099998,-,-,-,-,-,-,-,-,-,37,8,3708016
83708089,83708089,LEYTE,BAYBAY,Ciabo,2006,223,1033,19,156,211,42,19.9,61,53,60,18.4,-,-,-,-,115,326,5,3.2,0,0,11,4.9000001,12,5.4000001,163,73.099998,123,24,10.8,117,52.5,55.200001,1,0.1,7,3.0999999,315,47,14.9,-,-,-,-,-,-,-,-,-,37,8,3708089
83708017,83708017,LEYTE,BAYBAY,Ga-as,2006,338,1653,14,150,265,54,20.4,60,38,61,14.4,-,-,-,-,158,423,0,0,0,0,1,0.30000001,11,3.3,217,64.199997,189,27,8,38,11.2,55.900002,6,0.40000001,56,16.6,807,203,25.200001,-,-,-,-,-,-,-,-,-,37,8,3708017
83708018,83708018,LEYTE,BAYBAY,Gabas,2006,521,2375,44,262,407,81,19.9,80,37.400002,91,14.7,-,-,-,-,214,621,15,5.6999998,0,0,13,2.5,19,3.5999999,274,52.599998,192,12,2.3,37,7.0999999,36.900002,2,0.1,55,10.6,1042,193,18.5,-,-,-,-,-,-,-,-,-,37,8,3708018
83708019,83708019,LEYTE,BAYBAY,Gakat,2006,454,1959,26,243,320,58,18.1,76,46.599998,83,17.200001,-,-,-,-,163,483,3,1.2,0,0,15,3.3,5,1.1,297,65.400002,255,56,12.3,120,26.4,56.200001,4,0.2,50,11,969,282,29.1,-,-,-,-,-,-,-,-,-,37,8,3708019
83708020,83708020,LEYTE,BAYBAY,Guadalupe (Utod),2006,447,2089,26,237,322,68,21.1,98,43.799999,80,14.7,-,-,-,-,224,546,9,3.8,0,0,3,0.69999999,35,7.8000002,261,58.400002,203,10,2.2,7,1.6,45.400002,6,0.30000001,2,0.40000001,1010,202,20,-,-,-,-,-,-,-,-,-,37,8,3708020
83708021,83708021,LEYTE,BAYBAY,Gubang,2006,185,829,7,95,124,30,24.200001,39,43.299999,44,20.6,-,-,-,-,90,214,2,2.0999999,0,0,15,8.1000004,20,10.8,140,75.699997,124,3,1.6,28,15.1,67,0,0,3,1.6,265,63,23.799999,-,-,-,-,-,-,-,-,-,37,8,3708021
83708022,83708022,LEYTE,BAYBAY,Hibunawan,2006,328,1423,33,199,259,56,21.6,73,55.299999,98,25.1,-,-,-,-,132,391,0,0,0,0,1,0.30000001,3,0.89999998,229,69.800003,180,1,0.30000001,50,15.2,54.900002,0,0,1,0.30000001,521,87,16.700001,-,-,-,-,-,-,-,-,-,37,8,3708022
83708024,83708024,LEYTE,BAYBAY,Hilapnitan,2006,425,1881,20,260,279,42,15.1,62,31.5,43,9,-,-,-,-,197,476,1,0.40000001,0,0,13,3.0999999,7,1.6,247,58.099998,187,34,8,34,8,44,0,0,12,2.8,678,268,39.5,-,-,-,-,-,-,-,-,-,37,8,3708024
83708025,83708025,LEYTE,BAYBAY,Hipusngo,2006,446,2121,44,285,421,102,24.200001,118,58.099998,155,24.799999,-,-,-,-,203,624,4,1.4,0,0,8,1.8,29,6.5,289,64.800003,233,4,0.89999998,128,28.700001,52.200001,0,0,0,0,894,14,1.6,-,-,-,-,-,-,-,-,-,37,8,3708025
83708026,83708026,LEYTE,BAYBAY,Igang,2006,309,1413,26,185,257,70,27.200001,78,54.900002,100,25.1,-,-,-,-,142,399,4,2.2,0,0,11,3.5999999,13,4.1999998,237,76.699997,224,50,16.200001,120,38.799999,72.5,1,0.1,69,22.299999,542,242,44.599998,-,-,-,-,-,-,-,-,-,37,8,3708026
83708027,83708027,LEYTE,BAYBAY,Imelda,2006,153,712,11,103,141,16,11.3,27,45.799999,21,10.5,-,-,-,-,59,200,4,3.9000001,0,0,1,0.69999999,2,1.3,106,69.300003,90,0,0,49,32,58.799999,1,0.1,0,0,258,40,15.5,-,-,-,-,-,-,-,-,-,37,8,3708027
83708028,83708028,LEYTE,BAYBAY,Jaena,2006,165,699,11,97,114,23,20.200001,21,30.9,23,12.6,-,-,-,-,68,182,9,9.3000002,1,8.3000002,7,4.1999998,0,0,98,59.400002,74,1,0.60000002,79,47.900002,44.799999,0,0,4,2.4000001,318,22,6.9000001,-,-,-,-,-,-,-,-,-,37,8,3708028
83708029,83708029,LEYTE,BAYBAY,Kabalasan,2006,176,694,19,114,135,25,18.5,27,48.200001,34,17.799999,-,-,-,-,56,191,1,0.89999998,0,0,1,0.60000002,4,2.3,138,78.400002,109,88,50,57,32.400002,61.900002,0,0,1,0.60000002,244,22,9,-,-,-,-,-,-,-,-,-,37,8,3708029
83708015,83708015,LEYTE,BAYBAY,Kabatuan,2006,69,373,4,39,74,12,16.200001,31,83.800003,32,28.799999,-,-,-,-,37,111,0,0,0,0,4,5.8000002,9,13,62,89.900002,59,3,4.3000002,43,62.299999,85.5,0,0,39,56.5,171,51,29.799999,-,-,-,-,-,-,-,-,-,37,8,3708015
83708030,83708030,LEYTE,BAYBAY,Kabungaan,2006,162,731,13,123,159,29,18.200001,47,83.900002,48,22.299999,-,-,-,-,56,215,3,2.4000001,0,0,1,0.60000002,11,6.8000002,66,40.700001,42,1,0.60000002,117,72.199997,25.9,0,0,29,17.9,377,31,8.1999998,-,-,-,-,-,-,-,-,-,37,8,3708030
83708031,83708031,LEYTE,BAYBAY,Kagumay,2006,103,521,9,62,88,13,14.8,44,66.699997,39,25.299999,-,-,-,-,66,154,2,3.2,1,10,0,0,6,5.8000002,88,85.400002,75,0,0,58,56.299999,72.800003,0,0,2,1.9,250,95,38,-,-,-,-,-,-,-,-,-,37,8,3708031
83708032,83708032,LEYTE,BAYBAY,Kambonggan,2006,180,757,10,119,127,24,18.9,31,37.299999,25,11.9,-,-,-,-,83,210,0,0,0,0,4,2.2,5,2.8,76,42.200001,52,0,0,16,8.8999996,28.9,1,0.1,5,2.8,246,24,9.8000002,-,-,-,-,-,-,-,-,-,37,8,3708032
83708035,83708035,LEYTE,BAYBAY,Kan-ipa,2006,248,1133,18,150,185,52,28.1,55,53.900002,81,28.200001,-,-,-,-,102,287,8,5.3000002,0,0,6,2.4000001,7,2.8,180,72.599998,156,78,31.5,100,40.299999,62.900002,0,0,4,1.6,559,60,10.7,-,-,-,-,-,-,-,-,-,37,8,3708035
83708036,83708036,LEYTE,BAYBAY,Kansungka,2006,217,958,15,108,143,22,15.4,39,45.299999,31,13.5,-,-,-,-,86,229,1,0.89999998,0,0,9,4.0999999,2,0.89999998,160,73.699997,128,36,16.6,48,22.1,59,0,0,5,2.3,409,116,28.4,-,-,-,-,-,-,-,-,-,37,8,3708036
83708037,83708037,LEYTE,BAYBAY,Kantagnos,2006,135,608,13,99,125,15,12,27,55.099998,27,15.5,-,-,-,-,49,174,4,4,0,0,2,1.5,5,3.7,114,84.400002,98,24,17.799999,71,52.599998,72.599998,0,0,58,43,253,54,21.299999,-,-,-,-,-,-,-,-,-,37,8,3708037
83708039,83708039,LEYTE,BAYBAY,Lintaon,2006,32,150,4,18,29,15,51.700001,15,88.199997,26,56.5,-,-,-,-,17,46,0,0,0,0,1,3.0999999,0,0,26,81.300003,22,1,3.0999999,31,96.900002,68.800003,0,0,0,0,87,5,5.6999998,-,-,-,-,-,-,-,-,-,37,8,3708039
83708043,83708043,LEYTE,BAYBAY,Mailhi,2006,215,997,20,142,171,19,11.1,32,32.299999,29,10.7,-,-,-,-,99,270,0,0,0,0,10,4.6999998,10,4.6999998,192,89.300003,181,43,20,47,21.9,84.199997,0,0,2,0.89999998,403,239,59.299999,-,-,-,-,-,-,-,-,-,37,8,3708043
83708044,83708044,LEYTE,BAYBAY,Maitum,2006,293,1157,7,110,188,36,19.1,29,25.4,36,11.9,-,-,-,-,114,302,0,0,0,0,2,0.69999999,2,0.69999999,255,87,233,1,0.30000001,59,20.1,79.5,0,0,1,0.30000001,617,74,12,-,-,-,-,-,-,-,-,-,37,8,3708044
83708045,83708045,LEYTE,BAYBAY,Makinhas,2006,56,221,0,47,37,9,24.299999,2,20,5,10.6,-,-,-,-,10,47,1,2.0999999,0,0,0,0,1,1.8,31,55.400002,28,1,1.8,9,16.1,50,0,0,0,0,87,19,21.799999,-,-,-,-,-,-,-,-,-,37,8,3708045
83708047,83708047,LEYTE,BAYBAY,Marcos,2006,254,1100,22,112,152,25,16.4,40,31.5,31,11.1,-,-,-,-,127,279,0,0,1,4.3000002,3,1.2,40,15.7,185,72.800003,158,6,2.4000001,32,12.6,62.200001,0,0,5,2,416,152,36.5,-,-,-,-,-,-,-,-,-,37,8,3708047
83708048,83708048,LEYTE,BAYBAY,Maslug,2006,333,1520,16,150,235,43,18.299999,69,47.299999,62,16.299999,-,-,-,-,146,381,0,0,0,0,7,2.0999999,1,0.30000001,285,85.599998,268,5,1.5,83,24.9,80.5,0,0,47,14.1,668,191,28.6,-,-,-,-,-,-,-,-,-,37,8,3708048
83708050,83708050,LEYTE,BAYBAY,Maybog,2006,347,1465,5,173,228,50,21.9,62,41.900002,60,16,-,-,-,-,148,376,51,29.5,0,0,2,0.60000002,20,5.8000002,189,54.5,141,94,27.1,129,37.200001,40.599998,6,0.40000001,15,4.3000002,633,221,34.900002,-,-,-,-,-,-,-,-,-,37,8,3708050
83708051,83708051,LEYTE,BAYBAY,Maypatag,2006,176,863,18,135,159,29,18.200001,65,59.099998,43,16,-,-,-,-,110,269,4,3,0,0,3,1.7,3,1.7,143,81.300003,131,0,0,81,46,74.400002,0,0,20,11.4,361,32,8.8999996,-,-,-,-,-,-,-,-,-,37,8,3708051
83708094,83708094,LEYTE,BAYBAY,Monte Verde,2006,80,320,3,45,51,4,7.8000002,5,27.799999,6,8.6999998,-,-,-,-,18,69,2,4.4000001,0,0,0,0,1,1.3,36,45,26,0,0,0,0,32.5,0,0,2,2.5,155,40,25.799999,-,-,-,-,-,-,-,-,-,37,8,3708094
83708052,83708052,LEYTE,BAYBAY,Monterico,2006,93,453,9,67,91,6,6.5999999,39,63.900002,26,17.1,-,-,-,-,61,152,0,0,0,0,2,2.2,38,40.900002,87,93.5,73,7,7.5,50,53.799999,78.5,0,0,20,21.5,175,62,35.400002,-,-,-,-,-,-,-,-,-,37,8,3708052
83708053,83708053,LEYTE,BAYBAY,Palhi,2006,551,2508,28,304,430,88,20.5,83,39.299999,108,16.799999,-,-,-,-,211,641,15,4.9000001,1,3.4000001,8,1.5,95,17.200001,340,61.700001,255,21,3.8,179,32.5,46.299999,2,0.1,7,1.3,1199,390,32.5,-,-,-,-,-,-,-,-,-,37,8,3708053
83708054,83708054,LEYTE,BAYBAY,Pangasungan,2006,175,796,22,86,119,15,12.6,25,30.9,17,8.5,-,-,-,-,81,200,0,0,0,0,0,0,16,9.1000004,113,64.599998,93,12,6.9000001,21,12,53.099998,0,0,0,0,379,136,35.900002,-,-,-,-,-,-,-,-,-,37,8,3708054
83708055,83708055,LEYTE,BAYBAY,Pansagan,2006,112,570,11,96,84,19,22.6,24,40.700001,26,18.200001,-,-,-,-,59,143,3,3.0999999,0,0,1,0.89999998,4,3.5999999,102,91.099998,92,0,0,62,55.400002,82.099998,1,0.2,3,2.7,212,9,4.1999998,-,-,-,-,-,-,-,-,-,37,8,3708055
83708056,83708056,LEYTE,BAYBAY,Patag,2006,309,1365,8,142,237,35,14.8,52,41.599998,44,12.2,-,-,-,-,125,362,0,0,0,0,24,7.8000002,11,3.5999999,136,44,94,0,0,10,3.2,30.4,0,0,10,3.2,580,80,13.8,-,-,-,-,-,-,-,-,-,37,8,3708056
83708057,83708057,LEYTE,BAYBAY,Plaridel,2006,919,4389,54,515,678,150,22.1,173,40,172,15.5,-,-,-,-,432,1110,23,4.5,0,0,11,1.2,32,3.5,735,80,657,100,10.9,244,26.6,71.5,1,0,16,1.7,2204,781,35.400002,-,-,-,-,-,-,-,-,-,37,8,3708057
83708092,83708092,LEYTE,BAYBAY,Poblacion Zone 1,2006,345,1806,12,234,302,58,19.200001,47,29.200001,42,9.1000004,-,-,-,-,161,463,1,0.40000001,1,7.6999998,7,2,5,1.4,138,40,89,0,0,45,13,25.799999,0,0,0,0,698,146,20.9,-,-,-,-,-,-,-,-,-,37,8,3708092
83708066,83708066,LEYTE,BAYBAY,Poblacion Zone 10,2006,36,180,4,17,19,6,31.6,3,27.299999,6,20,-,-,-,-,11,30,0,0,0,0,0,0,2,5.5999999,14,38.900002,12,0,0,0,0,33.299999,4,2.2,2,5.5999999,78,19,24.4,-,-,-,-,-,-,-,-,-,37,8,3708066
83708067,83708067,LEYTE,BAYBAY,Poblacion Zone 11,2006,101,502,2,39,60,10,16.700001,7,13.7,6,5.4000001,-,-,-,-,51,111,0,0,0,0,5,5,4,4,89,88.099998,89,0,0,1,1,88.099998,0,0,10,9.8999996,230,85,37,-,-,-,-,-,-,-,-,-,37,8,3708067
83708068,83708068,LEYTE,BAYBAY,Poblacion Zone 12,2006,183,873,9,86,143,23,16.1,27,31.4,18,7.9000001,-,-,-,-,86,229,2,2.3,0,0,3,1.6,7,3.8,49,26.799999,30,0,0,0,0,16.4,0,0,0,0,331,47,14.2,-,-,-,-,-,-,-,-,-,37,8,3708068
83708070,83708070,LEYTE,BAYBAY,Poblacion Zone 14,2006,58,278,2,28,43,7,16.299999,8,33.299999,5,7.5,-,-,-,-,24,67,0,0,0,0,1,1.7,5,8.6000004,52,89.699997,52,0,0,3,5.1999998,89.699997,0,0,1,1.7,125,54,43.200001,-,-,-,-,-,-,-,-,-,37,8,3708070
83708071,83708071,LEYTE,BAYBAY,Poblacion Zone 15,2006,149,763,5,79,112,15,13.4,18,30.5,17,9.8999996,-,-,-,-,59,171,0,0,0,0,4,2.7,3,2,127,85.199997,117,1,0.69999999,11,7.4000001,78.5,3,0.40000001,5,3.4000001,381,269,70.599998,-,-,-,-,-,-,-,-,-,37,8,3708071
83708072,83708072,LEYTE,BAYBAY,Poblacion Zone 16,2006,157,808,20,115,101,11,10.9,14,23.299999,7,4.3000002,-,-,-,-,60,161,0,0,0,0,2,1.3,0,0,126,80.300003,111,0,0,8,5.0999999,70.699997,0,0,1,0.60000002,352,135,38.400002,-,-,-,-,-,-,-,-,-,37,8,3708072
83708073,83708073,LEYTE,BAYBAY,Poblacion Zone 17,2006,40,177,1,16,17,0,0,4,50,2,8,-,-,-,-,8,25,0,0,0,0,2,5,1,2.5,31,77.5,29,0,0,1,2.5,72.5,0,0,0,0,71,60,84.5,-,-,-,-,-,-,-,-,-,37,8,3708073
83708074,83708074,LEYTE,BAYBAY,Poblacion Zone 18,2006,324,1410,28,187,229,41,17.9,32,29.6,38,11.3,-,-,-,-,108,337,0,0,0,0,9,2.8,8,2.5,232,71.599998,214,2,0.60000002,4,1.2,66,0,0,10,3.0999999,471,106,22.5,-,-,-,-,-,-,-,-,-,37,8,3708074
83708075,83708075,LEYTE,BAYBAY,Poblacion Zone 19,2006,47,229,1,21,29,6,20.700001,4,28.6,1,2.3,-,-,-,-,14,43,0,0,0,0,1,2.0999999,0,0,34,72.300003,30,0,0,1,2.0999999,63.799999,0,0,0,0,92,3,3.3,-,-,-,-,-,-,-,-,-,37,8,3708075
83708058,83708058,LEYTE,BAYBAY,Poblacion Zone 2,2006,113,591,8,62,88,11,12.5,12,17.9,10,6.5,-,-,-,-,67,155,0,0,0,0,2,1.8,1,0.89999998,90,79.599998,81,1,0.89999998,0,0,71.699997,0,0,2,1.8,268,112,41.799999,-,-,-,-,-,-,-,-,-,37,8,3708058
83708076,83708076,LEYTE,BAYBAY,Poblacion Zone 20,2006,108,604,10,81,98,10,10.2,17,32.099998,9,6,-,-,-,-,53,151,1,1.2,0,0,2,1.9,5,4.5999999,100,92.599998,95,1,0.89999998,19,17.6,88,0,0,11,10.2,244,67,27.5,-,-,-,-,-,-,-,-,-,37,8,3708076
83708077,83708077,LEYTE,BAYBAY,Poblacion Zone 21,2006,110,497,11,55,77,12,15.6,10,25,7,6,-,-,-,-,40,117,0,0,0,0,4,3.5999999,4,3.5999999,66,60,47,1,0.89999998,2,1.8,42.700001,1,0.2,3,2.7,200,25,12.5,-,-,-,-,-,-,-,-,-,37,8,3708077
83708078,83708078,LEYTE,BAYBAY,Poblacion Zone 22,2006,261,1145,18,148,186,27,14.5,42,35.900002,39,12.9,-,-,-,-,117,303,2,1.4,0,0,3,1.1,3,1.1,222,85.099998,200,1,0.40000001,23,8.8000002,76.599998,123,10.7,14,5.4000001,546,192,35.200001,-,-,-,-,-,-,-,-,-,37,8,3708078
83708079,83708079,LEYTE,BAYBAY,Poblacion Zone 23,2006,468,2108,28,247,367,75,20.4,56,30.6,63,11.5,-,-,-,-,183,550,3,1.2,0,0,11,2.4000001,14,3,139,29.700001,83,22,4.6999998,24,5.0999999,17.700001,0,0,7,1.5,752,144,19.1,-,-,-,-,-,-,-,-,-,37,8,3708079
83708059,83708059,LEYTE,BAYBAY,Poblacion Zone 3,2006,103,470,4,48,56,21,37.5,16,38.099998,25,25.5,-,-,-,-,42,98,14,29.200001,0,0,5,4.9000001,1,1,38,36.900002,31,0,0,0,0,30.1,0,0,2,1.9,248,56,22.6,-,-,-,-,-,-,-,-,-,37,8,3708059
83708061,83708061,LEYTE,BAYBAY,Poblacion Zone 5,2006,116,593,11,72,62,11,17.700001,10,18.9,9,7.8000002,-,-,-,-,53,115,0,0,0,0,1,0.89999998,8,6.9000001,105,90.5,103,0,0,19,16.4,88.800003,0,0,5,4.3000002,235,60,25.5,-,-,-,-,-,-,-,-,-,37,8,3708061
83708062,83708062,LEYTE,BAYBAY,Poblacion Zone 6,2006,67,310,3,33,49,9,18.4,13,50,7,9.3000002,-,-,-,-,26,75,0,0,0,0,1,1.5,1,1.5,26,38.799999,21,0,0,0,0,31.299999,0,0,1,1.5,117,36,30.799999,-,-,-,-,-,-,-,-,-,37,8,3708062
83708063,83708063,LEYTE,BAYBAY,Poblacion Zone 7,2006,58,236,5,24,23,2,8.6999998,4,30.799999,4,11.1,-,-,-,-,13,36,0,0,0,0,1,1.7,1,1.7,43,74.099998,38,1,1.7,1,1.7,65.5,115,48.700001,0,0,116,17,14.7,-,-,-,-,-,-,-,-,-,37,8,3708063
