NEDA updates on the Economy,,,,,,,,,,
As of 7 August 2013,,,,,,,,,,
,,,,,,,,,,
,,Food and Non-Alcoholic Beverages,2.3,,2.3,,2.5,,2.4,
,,Non-Food,1.8,,1.9,,2.2,,3.7,
,,NCR,1.0,,1.6,,1.8,,3.1,
,,AONCR,2.9,,3.0,,3.1,,3.3,
,B. Core Inflation Rate (%) NSO /c,,2.3,(July '13),2.8,(June '13),3.2,(Jan - July '13),4.1,(July '12)
,"C. Lending Rate (Low, %)",,4.6,(May'13),4.7,(April 13),4.8,(Jan - May'13),5.8,(May 12)
,,,Latest_Week,,Preceding_Week,,Year_to_date,,Same_Week_Month_Ago,
,D. BSP Overnight Borrowing Policy Rates (PR),,5.5,(07 Aug '13),5.5,(29 July '13),5.5,(as of 07 Aug '13),5.8,(06 Aug '12)
,E. BSP Overnight Lending Policy Rates (RRP),,3.5,(07 Aug '13),3.5,(29 July '13),3.5,(as of 07 Aug '13),3.8,(06 Aug '12)
,F. 91-Day T-Bill Rate (%),,0.7,(01 July  13),0.9,(03 June '13),0.3,(Jan-01 July '13),2.0,(28 May 12)
,"G. Forex (Average, P:$1)",,43.5,(07 Aug '13),43.4,(31 July '13),41.8,(Jan-07 Aug '13),41.9,(06 Aug '12)
,H. PSEi,,6420.8,(06 Aug '13),6728.0,(30 July '13),6611.9,(Jan-06 Aug '13),5284.2,(06 Aug '12)
V. External Accounts (BSP/NSO),,,Latest_Month/Quarter,,Preceding_Month/Quarter,,Year_to_date,,Same_Month/Quarter_Year_Ago,
,A. Merchandise Exports (% g.r.),,-0.8,(May '13),-11.08676677,(Apr '13),-6,(Jan-May '13),19.7,(May '12)
,,Electronic Products (% g.r.) /d,-9.3,,-0.361458679,,-21.8,,1.1,
,B. Merchandise Imports (% g.r.),,-2.4,(May '13),7.4,(Apr '13),-3.6,(Jan-May '13),10.1,(May '12)
,,Raw materials & intermediate goods (% g.r.),13.3,,-8.8,,-0.9,,-15.4,
,,Capital goods (% g.r.),-21.8,,19.4,,-6.7,,19.9,
,C. Current Account($ M),,3439,(Q1 '13),2208,(Q4 '12),3439,(Jan-Mar '13),393,(Q1 '12)
,D. Capital Accounts ($ M),,23,(Q1 '13),48,(Q4 '12),23,(Jan-Mar '13),25,(Q1 '12)
,E. Financial Account ($ M),,-1489,(Q1 '13),-2542,(Q4 '12),-1489,(Jan-Mar '13),-4821,(Q1 '12)
,,"Direct Investments ($ M), net",-814,,-92,,-814,,-898,
,F. Balance of Payments ($ M),,692,(Jun '13),75,(May '13),2577,(Jan-Jun '13),14,(Jun '12)
,G. Gross International Reserves ($ M),,82942,(end July '13),81255,(end Jun '13),82942,(end July '13),79759,(end July'12)
,,Month's worth of imports,12,,12,,12,,11,
,H. Total External Debt ($ M),,59046,(end Q1 '13),60337,(end Q4 '12),59046,(end Q1 '13),61630,(end Q1 '12)
,of which:,Total Short Term,9786,,8483,,9786,,7420,
,,Total Private Sector,16109,,15162,,16109,,14584,
,,,Latest_Month,,Preceding_Month,,Year_to_date,,Same_Month_Year_Ago,
VI. NG Cash Operations (BTr) (in billion pesos) *,A. Revenues,,131.1,June '13,154.0,May '13,839.5,(Jan-June '13),115.3,June '12
,,Tax,113.3,,139.0,,746.3,,105.7,
,,Non-tax,17.8,,15.1,,93.2,,9.6,
,B. Expenditure ,,139.5,,167.2,,890.8,,126.9,
,C. Surplus (+) / Deficit (-) ,,-8.5,,-13.2,,-51.3,,-11.6,
,D. Net Foreign Financing ,,-11.8,,-3.4,,-64.5,,-9.1,
,E. Net Domestic Financing (PB) /e,,66.0,,9.6,,19.5,,11.6,
,F. Cash Build-up (-)/ Withdrawal (+) ,,-45.8,,6.9,,96.3,,9.1,
,,,,,,,,,,
,,,,,,,,,,
Note:,,,,,,,,,,
*      Details may not add up due to rounding,,,,,,,,,,
/a    the Indicator changed from Growth of Loans for ODCs to Loans of Universal/ Commercial Banks as the BSP revised their series. Loans of U/KB is Gross of RRP,,,,,,,,,,
"        The old series covered all Other Depository Corporations that included, apart from universal/commercial banks, thrift banks and rural banks.",,,,,,,,,,
/b    based on Depository Corporations Survey,,,,,,,,,,
/c    (2006=100),,,,,,,,,,
"/d   expanded electronics coverage which includes semi-conductors, electronic data processing, office equipment, consumer electronics, telecommunication, ",,,,,,,,,,
"        communication/radar, control and instrumentation, medical/industrial instrumentation and automotive electronics.",,,,,,,,,,
/e   net of non-budgetary accounts,,,,,,,,,,
"/f    starting April 2005, LFS adopts the new definition of unemployment",,,,,,,,,,
"/g   can not be computed due to changes in the industry classification. Starting January 2012 Labor Force Survey (LFS), the codes for industry adopted the 2009 Philippine Standard Industrial Classification (PSIC).  Prior to this, codes for industry used the 1994 PSIC.",,,,,,,,,,
"/h   NEDA recommends not to compare the results of the October 2011 round of the LFS against other rounds because of the different definition of work adopted in the former. Thus, to assess the employment creation in October 2012, NEDA recommends to compare the October 2012 against the Oct 2010 instead, that is, the difference between October 2012 and October 2011, which is 1.2 million, and divided equally between the two years""",,,,,,,,,,
