NEDA UPDATES ON THE ECONOMY,,,,,,,,,,,,,,,,,,,,,
As of 27 June 2012,,,,,,,,,,,,,,,,,,,,,
,B.,Employment  Generated ('000),,,"1,021",(Apr '12),"1,101",(Jan '12),"1,061",(Jan-Apr '12),"1,407",(Apr '11),,                 Total Private Sector,"14,585",,"14,079",,"14,585","14,450",
,,,Agriculture,,313,,227,,270,,645,,VI.  NG CASH OPERATIONS (BTr),,                  Latest ,,                Preceding,,Year to,                     Same Month,
,,,Industry,,g,,g,,g,,130,,,(in billion pesos)*,                  Month,,             Month,,      Date,                     Year Ago,
,,,Services,,g,,g,,g,,632,,A.,Revenues,131.4,May '12,153.27,Apr '12,645.65,120.09,May '11
,C.,Underemployment Rate (%),,,19.3,(Apr '12),18.8,(Jan '12),19.1,(Jan-Apr '12),19.4,(Jan '11),,  Tax,120.92,,142.35,,565.52,111.09,
,D.,Minimum Wage (in pesos) (NWPC),,,,,,,,,,,,  Non-tax,10.48,,10.91,,80.12,9,
,,,NCR,,409-446,(Jun '12),389-426,(May '12),409-446,(Jun '12),389-426,(Jun '11),B.,Expenditures,151.3,,122.24,,668.43,129.69,
,,,AOMM,,190-349.5,,190-349.5,,190-349.5,,190-337,,C.,Surplus(+) / Deficit(-),-19.9,,31.02,,-22.79,-9.6,
,E.,Index of Compensation Per Employee (QEI-NSCB),,,,,,,,,,,D.,Net Foreign Financing,5.36,,-1.93,,70.24,-3.18,
,,,Nominal (1978=100),,"2,419.00",(Q4'11),"2,390.80",(Q3'11),"2,264.00",(FY' 11),"2,310.00",(Q4 '10),E.,Net Domestic Financing/e,-23.34,,-14.47,,93.96,194.36,
,,,Constant (1978=100),,121.1,(Q4'11),119.2,(Q3'11),113.7,(FY' 11),121.1,(Q4 '10),F.,Cash Build-up(-)/ Withdrawal (+),37.88,,-14.62,,-141.42,-181.58,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Updated by: ,MACRO-NPPS,,
,*,"Details may not add up due to rounding, includes non-cash collections and expenditures",,,,,,,,,,,,,,,,,,,
,/a,the Indicator changed from Growth of Loans for ODCs to Loans of Universal/ Commercial Banks as the BSP revised their series. Loans of U/KB is Gross of RRP,,,,,,,,,,,,,,,,,,,
,,"The old series covered all Other Depository Corporations that included, apart from universal/commercial banks, thrift banks and rural banks.",,,,,,,,,,,,,,,,,,,
,/b,based on Depository Corporations Survey,,,,,,,,,,,,,,,,,,,
,/c,(2006=100),,,,,,,,,,,,,,,,,,,
,/d,"expanded electronics coverage which includes semi-conductors, electronic data processing, office equipment, consumer electronics, telecommunication, ",,,,,,,,,,,,,,,,,,,
,,"communication/radar, control and instrumentation, medical/industrial instrumentation and automotive electronics.",,,,,,,,,,,,,,,,,,,
,/e,net of non-budgetary accounts,,,,,,,,,,,,,,,,,,,
,/f,"starting April 2005, LFS adopts the new definition of unemployment",,,,,,,,,,,,,,,,,,,
,/g,"can not be computed due to changes in the industry classification. Starting January 2012 Labor Force Survey (LFS), the codes for industry adopted the 2009 Philippine Standard Industrial Classification (PSIC).  Prior to this, codes for industry used the 1994 PSIC.",,,,,,,,,,,,,,,,,,,
