year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit
2015,May,12,5:00-6:00,367,1009,98,198,172,157,162,100,47,49,46,79,40,31,357,342,173,74,402,106,1919,212
2015,May,12,6:00-7:00,948,2605,193,1462,434,601,443,323,142,126,136,235,131,128,955,1111,688,152,1285,359,4690,546
2015,May,12,7:00-8:00,1261,5770,377,2271,930,1268,940,609,315,405,273,566,256,291,1353,2050,1050,445,1705,668,5687,1108
2015,May,12,8:00-9:00,1378,5205,327,2126,852,1161,827,698,243,389,251,630,262,306,1361,2262,834,457,1420,762,4777,990
2015,May,12,9:00-10:00,1216,4173,421,1474,656,736,563,557,183,212,200,568,205,222,1182,2089,716,329,990,582,3674,977
2015,May,12,10:00-11:00,1252,3702,476,1141,469,489,471,502,133,109,233,419,166,134,1143,1924,550,332,776,422,2961,1088
2015,May,12,11:00-12:00,1446,2961,752,1041,538,464,478,485,141,113,241,363,110,165,1324,2032,488,360,761,554,2435,1173
2015,May,12,12:00-13:00,1712,3046,911,797,514,369,500,508,115,94,280,377,138,154,1331,1821,499,369,606,712,2133,1637
2015,May,12,13:00-14:00,1692,2394,871,799,451,431,573,478,138,111,283,325,128,127,1384,2015,491,359,512,715,1628,1566
2015,May,12,14:00-15:00,2145,2587,979,627,569,348,530,423,115,109,329,349,101,140,1268,1848,468,445,382,717,1455,1604
2015,May,12,15:00-16:00,2362,1921,1252,537,518,317,497,418,135,101,347,258,94,127,1355,1972,375,510,337,922,1220,2708
2015,May,12,16:00-17:00,2898,2161,1393,434,656,355,616,450,160,102,346,300,147,138,1717,2047,336,651,422,1017,1083,2488
2015,May,12,17:00-18:00,3642,2326,1657,446,858,532,877,582,280,163,592,368,215,169,2068,2543,560,798,574,1436,1339,4037
2015,May,12,18:00-19:00,3527,2185,1209,476,770,707,980,754,318,195,632,327,156,185,2314,2517,532,1065,506,1575,1226,3989
2015,May,12,19:00-20:00,2828,1771,885,384,686,598,812,632,178,163,483,219,113,149,2112,2514,327,821,326,1204,888,3861
2015,May,12,20:00-21:00,1453,990,564,269,455,464,525,370,101,104,208,190,65,132,1626,1408,257,548,229,876,607,2370
2015,May,12,21:00-22:00,739,556,273,150,138,185,271,160,35,54,94,124,41,38,670,566,65,481,75,425,180,1320
2015,May,12,22:00-23:00, -   ,20, -   , -   , -   , -   ,29,7, -   ,3, -   , -   ,1,5,11,62, -   ,45, -   ,98, -   ,284
2015,May,12,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,12,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,13,4:00-5:00,34,1,3, -   ,11, -   ,13, -   ,2, -   ,2, -   ,2, -   ,13, -   ,16, -   ,42, -   ,103, -   
2015,May,13,5:00-6:00,347,877,81,202,173,146,167,99,41,48,63,105,37,25,362,331,189,68,416,108,1790,191
2015,May,13,6:00-7:00,873,2817,202,1455,439,638,434,326,148,113,128,229,125,124,915,1125,686,183,1284,346,4682,557
2015,May,13,7:00-8:00,1333,5473,334,2198,905,1395,983,621,266,356,269,501,267,276,1481,2094,1027,446,1819,719,5600,1064
2015,May,13,8:00-9:00,1246,5423,343,2023,812,1036,806,666,267,409,233,658,239,346,1360,2361,929,420,1429,702,4681,928
2015,May,13,9:00-10:00,1164,4167,454,1492,642,785,573,653,192,185,196,567,198,225,1169,1947,732,364,1100,564,3430,914
2015,May,13,10:00-11:00,1214,3513,473,1153,583,498,461,467,156,113,214,380,150,172,1228,1785,599,341,729,445,2797,1056
2015,May,13,11:00-12:00,1378,3090,755,1026,556,490,485,448,133,78,245,392,140,142,1105,2013,551,331,748,620,2441,1120
2015,May,13,12:00-13:00,1542,2846,908,905,529,438,487,503,142,105,267,342,130,135,1298,1834,514,422,597,694,2033,1505
2015,May,13,13:00-14:00,1658,2593,832,842,522,428,486,412,118,110,255,264,115,111,1322,2023,460,384,500,750,1647,1567
2015,May,13,14:00-15:00,2055,2306,970,616,538,341,557,402,141,115,250,339,135,119,1300,1695,463,478,401,734,1492,1745
2015,May,13,15:00-16:00,2068,2204,1140,518,540,321,525,419,134,84,368,254,111,120,1467,2191,369,510,375,876,1179,2209
2015,May,13,16:00-17:00,2807,2077,1388,409,679,329,636,387,159,117,406,306,140,162,1553,2068,367,643,414,1014,1078,2660
2015,May,13,17:00-18:00,3791,2284,1676,416,844,483,946,701,295,141,501,330,224,166,1858,2478,567,809,578,1480,1411,3734
2015,May,13,18:00-19:00,3736,2195,1239,466,824,718,944,700,236,177,576,347,207,212,2369,2548,517,994,529,1497,1167,4150
2015,May,13,19:00-20:00,2776,1568,872,414,653,570,748,632,169,157,403,256,119,174,2098,2628,365,842,349,1205,955,4053
2015,May,13,20:00-21:00,1717,1178,632,294,445,483,542,416,76,115,218,169,58,94,1618,1353,223,581,223,864,665,2330
2015,May,13,21:00-22:00,804,733,319,265,250,228,355,240,59,77,114,114,39,59,826,745,76,407,92,639,185,1586
2015,May,13,22:00-23:00, -   , -   , -   , -   ,3,2, -   ,2,1, -   ,15,3,1,3,12,63, -   ,43, -   ,149,1,319
2015,May,13,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,13,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,14,4:00-5:00,33, -   ,3, -   ,14, -   ,11, -   ,2, -   ,3, -   ,2, -   ,22, -   , -   , -   ,37, -   ,17, -   
2015,May,14,5:00-6:00,362,803,82,189,176,145,162,108,40,49,60,96,42,26,336,340,182,67,426,113,1814,177
2015,May,14,6:00-7:00,826,2673,187,1503,443,516,441,363,125,102,134,203,149,109,924,1079,634,163,1248,346,4684,591
2015,May,14,7:00-8:00,1295,5250,344,2246,875,1400,893,560,287,419,269,473,252,307,1410,2062,1005,422,1714,736,5607,877
2015,May,14,8:00-9:00,1269,5655,343,1894,799,968,804,613,234,398,257,623,264,300,1329,2291,911,416,1321,703,4633,908
2015,May,14,9:00-10:00,1199,3959,487,1591,605,698,597,675,191,173,221,564,182,238,1095,1881,742,352,1269,554,3350,1112
2015,May,14,10:00-11:00,1204,3423,520,1124,519,541,438,497,176,111,189,350,156,142,1125,1822,590,282,1324,503,2743,910
2015,May,14,11:00-12:00,1460,2838,770,990,538,481,465,461,145,92,243,366,156,138,1209,2103,484,329,1176,570,2410,1260
2015,May,14,12:00-13:00,1617,2919,770,987,516,333,517,491,105,107,237,370,114,124,1317,1715,513,401,1178,620,2054,1496
2015,May,14,13:00-14:00,2229,2688,856,859,501,433,453,396,114,96,267,312,109,126,1298,1915,446,354,906,748,1706,1471
2015,May,14,14:00-15:00,2506,2229,946,580,483,311,516,387,100,97,287,314,135,125,1350,1737,484,439,779,636,1360,1758
2015,May,14,15:00-16:00,3126,2001,1200,598,452,356,495,467,114,97,307,298,118,113,1387,2048,383,493,759,832,1196,2252
2015,May,14,16:00-17:00,3590,2136,1593,471,672,330,641,489,133,79,389,351,139,144,1570,2080,413,641,785,1061,1035,2423
2015,May,14,17:00-18:00,4771,2187,1746,523,963,542,879,636,276,168,600,349,191,165,2013,2788,557,779,1061,1435,1331,3798
2015,May,14,18:00-19:00,4790,2027,1295,534,671,723,900,716,251,197,531,353,198,231,2212,2579,532,986,980,1515,1196,3911
2015,May,14,19:00-20:00,3437,1785,994,492,630,523,736,571,138,135,455,268,145,167,2103,2497,322,821,552,1175,915,3915
2015,May,14,20:00-21:00,2201,1048,727,313,508,429,507,463,80,136,174,164,48,104,1543,1505,219,533,455,880,705,2265
2015,May,14,21:00-22:00,1058,771,444,232,209,278,368,241,42,83,155,140,40,55,843,797,89,418,158,615,188,1695
2015,May,14,22:00-23:00, -   , -   , -   ,1,2,4,1,2, -   ,2,12,11,3,5,4,66, -   ,52, -   ,144, -   ,338
2015,May,14,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,14,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,15,4:00-5:00,36, -   ,3, -   ,8, -   ,10, -   ,7, -   ,1, -   ,5, -   ,24, -   ,20, -   ,47, -   ,114, -   
2015,May,15,5:00-6:00,559,928,79,160,190,134,162,91,46,37,45,94,38,28,340,343,165,56,692,117,1677,202
2015,May,15,6:00-7:00,1066,2550,190,1115,407,515,415,322,129,109,155,199,127,115,792,1038,621,151,1811,336,4082,575
2015,May,15,7:00-8:00,1922,5477,338,2120,858,1081,849,529,304,366,278,500,286,273,1438,1944,1025,443,2616,749,5635,1025
2015,May,15,8:00-9:00,1926,5407,315,1958,780,993,775,647,237,346,244,670,246,322,1350,2367,901,389,2287,723,4727,979
2015,May,15,9:00-10:00,1936,4820,505,1511,613,686,537,551,189,200,250,556,215,247,1113,2138,770,314,1865,604,3474,1064
2015,May,15,10:00-11:00,1894,3381,537,1181,577,516,530,464,145,133,204,423,171,159,1196,1928,599,395,1363,602,2782,1022
2015,May,15,11:00-12:00,2260,3290,721,888,489,423,507,446,150,96,200,381,154,135,1258,1930,536,417,1198,551,2449,1300
2015,May,15,12:00-13:00,2480,2822,855,1109,530,418,487,524,104,112,256,407,136,177,1401,1996,504,493,1258,688,2298,1564
2015,May,15,13:00-14:00,2286,2796,856,887,519,469,472,454,131,111,297,316,138,151,1332,2044,505,488,1062,735,1884,1620
2015,May,15,14:00-15:00,2826,2514,1099,754,537,393,508,437,142,107,353,328,148,129,1512,1891,534,475,907,777,1722,1734
2015,May,15,15:00-16:00,3453,2569,1286,604,571,363,510,424,149,129,357,396,124,144,1478,2487,437,578,828,972,1366,2493
2015,May,15,16:00-17:00,3798,2220,1405,439,693,376,751,524,152,122,446,350,157,184,1751,2066,453,585,874,1106,1286,2430
2015,May,15,17:00-18:00,4892,2462,1592,550,897,485,1003,694,291,134,661,326,249,211,2063,3090,641,823,1147,1342,1519,3949
2015,May,15,18:00-19:00,4611,2753,1136,529,859,638,907,780,301,196,602,346,213,229,2391,3111,543,992,1102,1430,927,3918
2015,May,15,19:00-20:00,3869,1964,831,425,631,462,818,594,193,178,413,280,127,158,2043,2670,404,830,726,1303,802,3743
2015,May,15,20:00-21:00,2529,1226,599,293,450,426,651,462,90,125,230,165,74,87,1780,1698,305,564,525,931,551,2593
2015,May,15,21:00-22:00,1268,789,581,258,242,324,314,260,51,91,110,131,38,67,1009,930,111,408,156,674,255,1916
2015,May,15,22:00-23:00, -   , -   , -   , -   , -   , -   ,6, -   , -   ,2,8,7,1,4,31,98, -   ,69, -   ,139, -   ,526
2015,May,15,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,15,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,16,4:00-5:00,32, -   ,8, -   ,2, -   ,12, -   ,2, -   ,2, -   , -   , -   ,14, -   ,14, -   ,33, -   ,54, -   
2015,May,16,5:00-6:00,452,632,90,99,160,108,161,66,33,28,41,75,24,31,255,232,95,53,471,111,1128,228
2015,May,16,6:00-7:00,942,1883,164,507,265,324,276,307,81,73,90,165,74,91,616,642,306,102,988,269,2392,569
2015,May,16,7:00-8:00,1408,3073,275,829,471,775,498,402,130,220,152,403,135,153,943,1108,586,227,1491,445,3234,958
2015,May,16,8:00-9:00,1594,3783,310,855,531,615,494,481,193,196,158,557,153,203,1106,1477,568,295,1422,542,2594,948
2015,May,16,9:00-10:00,1616,3227,357,659,485,487,474,520,147,122,186,506,161,156,1001,1554,556,226,1384,493,2403,980
2015,May,16,10:00-11:00,1697,3329,364,646,427,502,429,465,118,100,186,328,122,93,1093,1697,510,267,1234,437,1862,944
2015,May,16,11:00-12:00,1913,2938,486,544,428,331,502,369,111,89,202,315,125,103,1154,1719,414,333,987,567,1842,1135
2015,May,16,12:00-13:00,2373,2512,603,526,499,360,527,544,156,79,336,353,154,120,1154,2022,427,368,1154,607,2158,1590
2015,May,16,13:00-14:00,2190,2749,580,515,506,378,518,447,121,93,292,326,107,105,1403,2091,432,361,964,710,1524,1624
2015,May,16,14:00-15:00,2766,2341,599,399,499,337,497,389,128,80,271,297,121,119,1391,1786,481,421,895,726,1214,1767
2015,May,16,15:00-16:00,2892,2544,670,328,527,276,570,459,166,103,434,274,133,99,1425,2164,359,406,754,784,1143,1997
2015,May,16,16:00-17:00,3311,2096,747,377,544,337,675,405,149,131,488,344,145,116,1703,2088,436,560,754,913,1032,2549
2015,May,16,17:00-18:00,3689,2438,771,370,755,416,888,586,278,104,570,328,157,117,1729,2479,502,573,856,988,1088,2947
2015,May,16,18:00-19:00,3444,1973,660,349,609,482,769,574,157,122,403,252,139,121,1641,2275,332,642,762,1150,1284,2893
2015,May,16,19:00-20:00,3034,1815,495,370,449,402,605,521,92,146,368,168,90,98,1631,1794,304,582,596,944,1026,2871
2015,May,16,20:00-21:00,1699,1088,341,289,261,301,415,349,79,105,126,116,32,73,1325,1152,235,431,424,606,810,1883
2015,May,16,21:00-22:00,827,625,217,244,155,260,218,197,41,67,80,79,32,37,690,602,58,312,134,470,210,1358
2015,May,16,22:00-23:00, -   , -   , -   , -   ,1, -   ,4,1, -   , -   ,7,1,2,5,14,51,1,43, -   ,72, -   ,232
2015,May,16,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,16,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,17,4:00-5:00,53, -   ,3, -   ,3, -   ,7, -   , -   , -   , -   , -   , -   , -   ,8, -   ,9, -   ,16, -   ,68, -   
2015,May,17,5:00-6:00,490,433,53,63,110,48,97,52,14,21,30,41,19,6,144,104,62,31,276,97,525,276
2015,May,17,6:00-7:00,783,897,138,274,159,145,151,138,48,38,45,69,47,24,319,321,123,78,433,195,981,625
2015,May,17,7:00-8:00,1009,1474,157,289,182,199,212,194,69,56,106,112,46,42,480,496,246,107,608,200,1420,839
2015,May,17,8:00-9:00,1131,2251,188,349,292,236,302,286,96,51,82,163,71,45,633,790,309,117,817,288,1694,917
2015,May,17,9:00-10:00,1379,2543,210,235,329,212,317,411,100,89,96,257,82,75,735,1124,356,163,961,375,1817,940
2015,May,17,10:00-11:00,1382,2710,260,269,272,186,316,337,90,62,105,233,98,66,778,1175,377,142,917,316,1677,1076
2015,May,17,11:00-12:00,1571,2519,263,232,260,196,350,452,87,45,120,201,91,49,819,1431,301,209,810,430,1614,956
2015,May,17,12:00-13:00,1925,2182,309,230,275,259,339,379,90,45,155,238,74,64,884,1250,355,242,811,400,1548,1114
2015,May,17,13:00-14:00,1852,2360,243,224,301,198,400,364,52,71,151,205,62,75,1016,1408,347,277,799,546,1273,1329
2015,May,17,14:00-15:00,2152,2179,227,284,314,248,380,324,115,56,192,210,64,80,1105,1359,343,244,806,457,1089,1179
2015,May,17,15:00-16:00,1985,1939,297,297,300,254,428,353,73,67,191,216,67,47,1057,1466,311,295,615,535,1187,1533
2015,May,17,16:00-17:00,2373,1958,447,283,353,222,437,326,109,64,172,212,64,77,1123,1424,269,373,560,652,1178,1419
2015,May,17,17:00-18:00,2246,1662,333,290,355,282,420,349,83,66,187,182,85,100,1153,1423,251,328,540,628,1193,1657
2015,May,17,18:00-19:00,2380,1566,360,323,246,303,448,429,61,80,230,172,42,89,1132,1503,301,360,545,621,1065,1520
2015,May,17,19:00-20:00,1976,1171,233,300,199,328,389,391,59,83,187,109,43,77,1138,1051,229,465,402,598,882,1518
2015,May,17,20:00-21:00,1268,980,157,278,164,360,292,266,45,85,86,106,30,34,985,672,137,272,343,418,766,1211
2015,May,17,21:00-22:00,625,563,109,206,111,203,261,178,18,60,43,66,18,33,511,393,55,239,112,351,203,889
2015,May,17,22:00-23:00, -   ,11, -   , -   , -   , -   ,2, -   , -   , -   ,3,4,2, -   ,5,22, -   ,15, -   ,66, -   ,180
2015,May,17,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,17,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,18,4:00-5:00,58, -   ,5, -   ,11, -   ,19,1,1, -   , -   , -   ,2, -   ,19, -   ,25, -   ,52, -   ,112, -   
2015,May,18,5:00-6:00,552,1004,93,166,183,144,157,156,40,53,35,90,44,33,267,305,183,55,771,96,2002,245
2015,May,18,6:00-7:00,1277,2656,213,1134,441,640,433,378,128,134,119,240,125,129,876,1259,638,167,1985,345,5008,573
2015,May,18,7:00-8:00,1783,5995,376,2239,847,1489,913,582,285,425,243,554,269,278,1349,2072,1032,468,2630,743,6032,1103
2015,May,18,8:00-9:00,1930,5597,371,1922,775,1113,749,711,252,386,192,643,242,309,1313,2378,824,380,2365,578,4719,998
2015,May,18,9:00-10:00,1780,4179,400,1497,556,777,591,623,203,228,199,547,177,206,1187,1966,767,355,1818,611,3831,912
2015,May,18,10:00-11:00,1767,3889,544,1310,551,673,502,465,168,133,251,384,148,167,1238,1907,656,311,1438,460,2964,1037
2015,May,18,11:00-12:00,2031,3204,840,960,641,512,480,540,116,124,225,330,133,125,1149,1975,524,331,1211,593,2440,1236
2015,May,18,12:00-13:00,2404,2872,845,806,599,404,472,464,137,149,192,405,126,116,1319,1906,474,456,1163,642,2343,1528
2015,May,18,13:00-14:00,2340,2637,783,921,558,535,508,455,146,118,269,303,125,116,1347,2049,524,415,1063,777,1753,1585
2015,May,18,14:00-15:00,2612,2746,961,581,587,391,483,399,145,93,275,287,106,132,1421,1773,491,445,901,746,1560,1848
2015,May,18,15:00-16:00,3050,2363,1301,493,633,329,542,476,144,124,311,299,131,132,1494,2126,386,492,665,942,1205,2263
2015,May,18,16:00-17:00,3718,1842,1370,470,625,405,708,505,174,103,391,258,126,117,1607,2180,401,696,693,1081,1027,2742
2015,May,18,17:00-18:00,4815,2175,1663,390,904,494,947,633,295,144,517,243,236,170,1972,2577,586,861,1046,1324,1268,3240
2015,May,18,18:00-19:00,4828,2087,1218,557,807,717,970,794,267,213,564,328,175,196,2370,2579,520,1032,909,1607,1228,4562
2015,May,18,19:00-20:00,3751,1766,838,390,651,625,799,636,138,166,435,263,123,169,2151,2492,339,908,650,1283,940,3822
2015,May,18,20:00-21:00,2081,1152,514,328,505,416,514,365,72,128,190,188,63,102,1771,1353,239,529,414,874,692,2384
2015,May,18,21:00-22:00,1059,741,263,258,209,283,299,206,33,73,113,106,37,66,807,712,68,420,125,583,223,1595
2015,May,18,22:00-23:00, -   , -   , -   ,2, -   , -   , -   , -   , -   ,1,10,4,1,4,11,67, -   ,46, -   ,104,1,311
2015,May,18,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,18,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,19,4:00-5:00,54, -   ,6, -   ,15, -   ,12, -   ,2, -   ,1, -   ,6, -   ,21, -   ,14, -   ,58, -   ,86, -   
2015,May,19,5:00-6:00,521,901,93,136,187,143,167,127,40,39,44,89,32,36,341,367,148,62,599,114,1623,251
2015,May,19,6:00-7:00,1192,2732,203,814,440,569,450,359,126,129,129,224,118,115,919,1091,557,148,1810,330,4347,527
2015,May,19,7:00-8:00,1900,5510,397,1892,844,1289,933,679,285,430,285,524,267,258,1441,2023,1018,462,2650,780,5490,1129
2015,May,19,8:00-9:00,1812,5395,333,1899,845,1068,811,607,232,364,232,604,245,323,1343,2395,886,424,2191,683,4749,923
2015,May,19,9:00-10:00,1642,3992,458,1393,632,842,528,593,204,199,210,599,175,208,1144,1918,723,308,1762,543,3390,1039
2015,May,19,10:00-11:00,1624,3550,490,1171,523,611,468,477,157,123,216,408,164,145,1104,1835,633,306,1373,473,2776,1017
2015,May,19,11:00-12:00,2067,3031,620,868,600,478,416,506,146,114,224,349,130,113,1199,1925,537,332,1227,581,2493,1125
2015,May,19,12:00-13:00,2316,2911,718,749,528,428,481,504,137,100,270,323,125,118,1274,1874,495,439,1062,610,2118,1530
2015,May,19,13:00-14:00,2180,2729,798,781,478,428,507,458,127,127,223,285,114,127,1357,1869,494,364,931,621,1631,1453
2015,May,19,14:00-15:00,2628,2216,899,599,551,321,505,409,132,104,308,325,113,114,1297,1667,419,435,738,769,1435,1697
2015,May,19,15:00-16:00,2768,1936,1029,503,520,373,532,524,157,117,350,276,114,120,1486,2084,407,546,708,859,1039,2042
2015,May,19,16:00-17:00,3681,2073,1306,370,693,339,622,467,136,120,342,296,104,106,1591,1952,420,650,745,939,1094,2568
2015,May,19,17:00-18:00,4497,2244,1608,409,826,499,927,600,279,142,582,289,236,173,1810,2536,532,760,1004,1312,1303,3743
2015,May,19,18:00-19:00,4998,1989,1074,442,761,692,1021,789,246,163,610,360,161,198,2214,2715,539,1028,892,1655,1222,3934
2015,May,19,19:00-20:00,3752,1703,810,428,661,532,792,598,171,167,422,280,141,145,2055,2340,342,868,655,1195,953,3821
2015,May,19,20:00-21:00,2017,1135,504,283,426,488,507,382,89,112,195,176,59,106,1743,1479,222,514,424,876,688,2520
2015,May,19,21:00-22:00,1094,699,248,208,211,266,335,217,36,69,117,108,42,54,783,751,61,405,152,538,197,1468
2015,May,19,22:00-23:00, -   , -   , -   , -   , -   , -   , -   ,1,3, -   ,6,7, -   ,4,15,60,2,34, -   ,128, -   ,315
2015,May,19,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,19,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,20,4:00-5:00,45, -   ,4, -   ,12, -   ,21, -   ,3, -   ,2, -   ,2, -   ,23, -   ,19, -   ,51, -   ,80, -   
2015,May,20,5:00-6:00,471,838,106,135,173,162,166,124,50,40,50,84,29,32,349,350,160,59,592,121,1519,235
2015,May,20,6:00-7:00,1169,2590,200,885,417,499,448,341,119,135,151,215,120,119,922,1098,562,159,1778,346,4182,451
2015,May,20,7:00-8:00,1876,5367,357,1999,883,1214,970,556,287,423,282,560,283,278,1462,1990,1018,452,2562,729,5520,1184
2015,May,20,8:00-9:00,1828,5772,317,1900,848,938,783,683,221,367,224,615,217,323,1239,2396,887,398,2383,626,4654,1023
2015,May,20,9:00-10:00,1765,3998,392,1587,599,712,594,653,213,227,204,609,185,215,1152,1993,775,341,1741,575,3515,819
2015,May,20,10:00-11:00,1704,3646,472,950,508,557,460,430,158,120,201,406,148,162,1155,1823,622,291,1331,437,2835,1031
2015,May,20,11:00-12:00,2120,3095,623,946,576,523,458,507,140,112,209,395,131,147,1250,1807,455,378,1265,599,2387,1107
2015,May,20,12:00-13:00,2170,2780,662,805,512,428,466,441,112,114,260,323,113,117,1375,2052,454,344,1111,625,2191,1413
2015,May,20,13:00-14:00,2408,2817,713,815,502,445,454,418,139,115,274,304,111,110,1339,1800,458,421,1019,740,1640,1442
2015,May,20,14:00-15:00,2694,2419,979,597,536,338,492,444,135,121,324,331,122,124,1375,1857,446,473,880,692,1507,1797
2015,May,20,15:00-16:00,3146,2251,1156,541,496,342,529,425,176,109,360,331,125,126,1497,2108,402,493,775,903,1090,2349
2015,May,20,16:00-17:00,3704,1940,1207,412,600,371,598,499,164,95,394,283,132,144,1561,1962,394,652,717,1013,1098,2395
2015,May,20,17:00-18:00,4682,2124,1718,390,834,478,968,606,304,127,578,349,249,159,1706,2605,579,799,999,1327,1352,3249
2015,May,20,18:00-19:00,4836,2375,1158,502,742,621,1029,701,240,200,634,363,177,204,2317,2687,523,987,990,1573,1200,4660
2015,May,20,19:00-20:00,3834,1671,799,410,672,570,751,682,146,193,428,273,159,161,2195,2453,422,809,658,1268,918,3692
2015,May,20,20:00-21:00,2055,1191,593,306,463,443,482,372,88,97,211,177,70,124,1777,1394,238,614,468,869,620,2530
2015,May,20,21:00-22:00,1063,753,296,266,230,271,350,208,34,74,114,119,38,69,826,703,83,403,143,631,189,1593
2015,May,20,22:00-23:00, -   ,2, -   ,1, -   ,1, -   ,1, -   , -   ,7,9,1,4,18,63, -   ,56, -   ,120, -   ,347
2015,May,20,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,20,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,May,21,4:00-5:00,33, -   ,1, -   ,13, -   ,21, -   ,3, -   ,2, -   ,3, -   ,21, -   ,21, -   ,57, -   ,107, -   
2015,May,21,5:00-6:00,502,864,93,172,181,144,154,154,36,47,53,77,42,30,355,318,150,52,613,111,1592,220
2015,May,21,6:00-7:00,1144,2601,209,877,428,478,433,366,143,111,119,233,122,100,859,1024,591,175,1694,332,4052,541
2015,May,21,7:00-8:00,1888,5454,340,1802,849,1195,890,583,280,433,267,510,254,276,1470,1973,968,435,2513,705,5539,1055
2015,May,21,8:00-9:00,1748,5501,382,1866,806,923,813,658,219,422,237,747,265,345,1358,2363,862,424,2339,598,4540,1003
2015,May,21,9:00-10:00,1619,3965,484,1426,631,718,534,608,191,184,215,588,179,220,1162,1935,718,347,1632,539,3346,804
2015,May,21,10:00-11:00,1768,3503,570,1115,504,528,468,436,138,119,215,356,123,143,1205,1844,585,333,1258,432,2525,1024
2015,May,21,11:00-12:00,1938,3232,627,863,546,389,558,500,147,115,263,384,150,140,1193,1945,478,302,1212,573,2333,1255
2015,May,21,12:00-13:00,2220,2678,715,805,510,459,494,445,104,97,224,376,141,132,1332,1729,516,379,1076,562,2000,1383
2015,May,21,13:00-14:00,2147,2464,739,701,474,387,487,421,120,127,288,313,136,119,1355,1878,467,405,872,633,1608,1472
2015,May,21,14:00-15:00,2603,2255,854,587,519,346,501,397,111,91,309,337,122,109,1300,1756,427,411,873,632,1412,1675
2015,May,21,15:00-16:00,2986,2178,1080,528,442,336,522,434,130,98,320,278,113,135,1410,1989,367,461,669,800,1066,1875
2015,May,21,16:00-17:00,3467,2005,1146,500,576,344,643,496,149,108,410,298,132,148,1556,2030,372,625,733,976,1085,2437
2015,May,21,17:00-18:00,4612,2282,1441,535,817,502,942,662,281,150,560,321,223,173,1854,2468,566,780,1027,1279,1411,3488
2015,May,21,18:00-19:00,4778,2275,1196,590,739,703,1021,732,261,174,602,317,213,195,2321,2644,595,964,963,1526,1201,3790
2015,May,21,19:00-20:00,3712,1584,882,453,626,578,742,592,159,160,458,238,127,178,2135,2425,319,771,623,1261,886,3874
