brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
175903006,175903006,ROMBLON,CAJIDIOCAN,Danao,2007,610,2894,68,498,652,237,36.299999,160,46.400002,186,18.700001,-,-,-,-,345,997,11,2.2,0,0,34,5.5999999,6,1,357,58.5,247,367,60.200001,234,38.400002,40.5,1,0,33,5.4000001,731,18,2.5,-,-,-,-,-,-,-,-,-,59,3,5903006
175903007,175903007,ROMBLON,CAJIDIOCAN,Gutivan,2007,252,1085,21,150,241,36,14.9,59,47.599998,38,10.4,-,-,-,-,124,365,6,4,0,0,1,0.40000001,0,0,144,57.099998,103,110,43.700001,37,14.7,40.900002,5,0.5,2,0.80000001,288,7,2.4000001,-,-,-,-,-,-,-,-,-,59,3,5903007
175903008,175903008,ROMBLON,CAJIDIOCAN,Lico,2007,118,564,15,106,111,32,28.799999,22,39.299999,11,6.5999999,-,-,-,-,56,167,6,5.6999998,0,0,0,0,1,0.80000001,92,78,77,79,66.900002,17,14.4,65.300003,0,0,0,0,124,2,1.6,-,-,-,-,-,-,-,-,-,59,3,5903008
175903009,175903009,ROMBLON,CAJIDIOCAN,Lumbang Este,2007,141,613,20,99,121,22,18.200001,17,32.099998,12,6.9000001,-,-,-,-,53,174,8,8.1000004,0,0,1,0.69999999,1,0.69999999,85,60.299999,70,22,15.6,6,4.3000002,49.599998,1,0.2,0,0,174,2,1.1,-,-,-,-,-,-,-,-,-,59,3,5903009
175903010,175903010,ROMBLON,CAJIDIOCAN,Lumbang Weste,2007,289,1355,42,256,319,80,25.1,77,62.099998,83,18.700001,-,-,-,-,124,443,8,3.0999999,0,0,1,0.30000001,0,0,204,70.599998,158,198,68.5,108,37.400002,54.700001,1,0.1,0,0,354,2,0.60000002,-,-,-,-,-,-,-,-,-,59,3,5903010
175903011,175903011,ROMBLON,CAJIDIOCAN,Marigondon,2007,329,1489,38,234,328,79,24.1,80,55.200001,52,11,-,-,-,-,145,473,20,8.5,0,0,5,1.5,2,0.60000002,201,61.099998,145,122,37.099998,78,23.700001,44.099998,3,0.2,36,10.9,359,4,1.1,-,-,-,-,-,-,-,-,-,59,3,5903011
175903012,175903012,ROMBLON,CAJIDIOCAN,Poblacion,2007,391,1726,26,232,331,63,19,53,25.1,52,9.6000004,-,-,-,-,211,542,10,4.3000002,1,3.7,5,1.3,6,1.5,180,46,138,67,17.1,40,10.2,35.299999,1,0.1,1,0.30000001,468,4,0.89999998,-,-,-,-,-,-,-,-,-,59,3,5903012
175903013,175903013,ROMBLON,CAJIDIOCAN,Sugod,2007,448,1928,63,302,422,129,30.6,83,41.299999,117,18.799999,-,-,-,-,201,623,3,1,1,1.6,4,0.89999998,5,1.1,241,53.799999,175,90,20.1,66,14.7,39.099998,3,0.2,5,1.1,472,17,3.5999999,-,-,-,-,-,-,-,-,-,59,3,5903013
175903014,175903014,ROMBLON,CAJIDIOCAN,Taguilos,2007,267,1208,21,180,272,72,26.5,60,44.400002,40,9.8000002,-,-,-,-,135,407,7,3.9000001,0,0,0,0,3,1.1,162,60.700001,114,165,61.799999,47,17.6,42.700001,0,0,0,0,277,8,2.9000001,-,-,-,-,-,-,-,-,-,59,3,5903014
175904001,175904001,ROMBLON,CALATRAVA,Balogo,2007,328,1430,35,237,329,68,20.700001,62,42.799999,54,11.4,-,-,-,-,145,474,16,6.8000002,0,0,4,1.2,4,1.2,261,79.599998,237,60,18.299999,148,45.099998,72.300003,0,0,1,0.30000001,270,6,2.2,-,-,-,-,-,-,-,-,-,59,4,5904001
175904002,175904002,ROMBLON,CALATRAVA,Linao,2007,291,1329,35,248,283,56,19.799999,61,50,53,13.1,-,-,-,-,122,405,5,2,0,0,5,1.7,1,0.30000001,141,48.5,107,65,22.299999,83,28.5,36.799999,1,0.1,2,0.69999999,387,0,0,-,-,-,-,-,-,-,-,-,59,4,5904002
175904004,175904004,ROMBLON,CALATRAVA,Pagsangahan,2007,155,737,13,121,165,36,21.799999,59,71.099998,43,17.299999,-,-,-,-,83,248,25,20.700001,0,0,1,0.60000002,2,1.3,136,87.699997,125,95,61.299999,60,38.700001,80.599998,167,22.700001,0,0,254,0,0,-,-,-,-,-,-,-,-,-,59,4,5904004
175904005,175904005,ROMBLON,CALATRAVA,Pangulo,2007,299,1429,36,236,295,63,21.4,62,40,44,9.8000002,-,-,-,-,155,450,1,0.40000001,0,0,2,0.69999999,1,0.30000001,247,82.599998,213,40,13.4,102,34.099998,71.199997,0,0,0,0,325,10,3.0999999,-,-,-,-,-,-,-,-,-,59,4,5904005
175904003,175904003,ROMBLON,CALATRAVA,Poblacion,2007,281,1286,29,192,222,50,22.5,25,19.4,15,4.3000002,-,-,-,-,129,351,0,0,0,0,3,1.1,1,0.40000001,157,55.900002,120,2,0.69999999,13,4.5999999,42.700001,63,4.9000001,3,1.1,368,12,3.3,-,-,-,-,-,-,-,-,-,59,4,5904003
175904006,175904006,ROMBLON,CALATRAVA,San Roque,2007,237,1068,12,182,230,44,19.1,47,46.5,10,3,-,-,-,-,101,331,14,7.6999998,0,0,1,0.40000001,2,0.80000001,129,54.400002,85,2,0.80000001,12,5.0999999,35.900002,1,0.1,0,0,272,6,2.2,-,-,-,-,-,-,-,-,-,59,4,5904006
175904007,175904007,ROMBLON,CALATRAVA,Talisay,2007,238,1154,23,203,222,86,38.700001,84,76.400002,54,16.299999,-,-,-,-,110,332,30,14.8,1,4.1999998,12,5,0,0,200,84,176,64,26.9,119,50,73.900002,6,0.5,26,10.9,370,1,0.30000001,-,-,-,-,-,-,-,-,-,59,4,5904007
175905002,175905002,ROMBLON,CONCEPCION,Bachawan,2007,112,420,5,54,84,16,19,7,17.1,6,4.8000002,-,-,-,-,41,125,7,13,0,0,15,13.4,2,1.8,76,67.900002,64,20,17.9,9,8,57.099998,1,0.2,1,0.89999998,137,7,5.0999999,-,-,-,-,-,-,-,-,-,59,5,5905002
175905003,175905003,ROMBLON,CONCEPCION,Calabasahan,2007,146,626,13,94,137,29,21.200001,14,24.1,21,10.8,-,-,-,-,58,195,21,22.299999,1,7.0999999,3,2.0999999,1,0.69999999,99,67.800003,80,7,4.8000002,26,17.799999,54.799999,0,0,0,0,203,3,1.5,-,-,-,-,-,-,-,-,-,59,5,5905003
175905004,175905004,ROMBLON,CONCEPCION,Dalajican,2007,101,381,4,50,67,18,26.9,11,24.4,7,6.3000002,-,-,-,-,45,112,8,16,0,0,2,2,1,1,74,73.300003,56,70,69.300003,25,24.799999,55.400002,2,0.5,0,0,173,1,0.60000002,-,-,-,-,-,-,-,-,-,59,5,5905004
175905010,175905010,ROMBLON,CONCEPCION,Masadya,2007,66,240,4,25,48,14,29.200001,7,20.6,6,7.3000002,-,-,-,-,34,82,1,4,0,0,1,1.5,0,0,38,57.599998,26,8,12.1,0,0,39.400002,0,0,0,0,98,1,1,-,-,-,-,-,-,-,-,-,59,5,5905010
175905005,175905005,ROMBLON,CONCEPCION,Masudsud,2007,123,415,6,49,77,9,11.7,5,11.9,5,4.1999998,-,-,-,-,42,119,2,4.0999999,0,0,12,9.8000002,2,1.6,88,71.5,75,58,47.200001,15,12.2,61,0,0,0,0,163,10,6.0999999,-,-,-,-,-,-,-,-,-,59,5,5905005
175905006,175905006,ROMBLON,CONCEPCION,Poblacion,2007,243,851,11,99,159,33,20.799999,12,13.3,11,4.4000001,-,-,-,-,90,249,2,2,0,0,7,2.9000001,8,3.3,114,46.900002,75,20,8.1999998,9,3.7,30.9,0,0,1,0.40000001,302,5,1.7,-,-,-,-,-,-,-,-,-,59,5,5905006
175905007,175905007,ROMBLON,CONCEPCION,Sampong,2007,100,360,1,46,72,13,18.1,11,27.5,7,6.3000002,-,-,-,-,40,112,12,26.1,0,0,2,2,4,4,63,63,47,63,63,6,6,47,0,0,0,0,146,3,2.0999999,-,-,-,-,-,-,-,-,-,59,5,5905007
175905008,175905008,ROMBLON,CONCEPCION,San Pedro (Agbatang),2007,83,353,7,58,75,12,16,3,8.3000002,5,4.5,-,-,-,-,36,111,6,10.3,0,0,18,21.700001,1,1.2,62,74.699997,55,23,27.700001,4,4.8000002,66.300003,0,0,1,1.2,127,7,5.5,-,-,-,-,-,-,-,-,-,59,5,5905008
175905009,175905009,ROMBLON,CONCEPCION,San Vicente,2007,76,278,6,41,46,6,13,7,20.6,5,6.3000002,-,-,-,-,34,80,2,4.9000001,0,0,0,0,0,0,44,57.900002,32,31,40.799999,15,19.700001,42.099998,0,0,0,0,130,0,0,-,-,-,-,-,-,-,-,-,59,5,5905009
175906001,175906001,ROMBLON,CORCUERA,Alegria,2007,278,1159,18,163,269,43,16,61,52.599998,34,8.8000002,-,-,-,-,116,385,5,3.0999999,0,0,5,1.8,2,0.69999999,185,66.5,140,5,1.8,113,40.599998,50.400002,0,0,2,0.69999999,348,3,0.89999998,-,-,-,-,-,-,-,-,-,59,6,5906001
175906002,175906002,ROMBLON,CORCUERA,Ambulong,2007,104,452,6,66,96,26,27.1,25,47.200001,14,9.3999996,-,-,-,-,53,149,4,6.0999999,0,0,1,1,1,1,62,59.599998,35,92,88.5,69,66.300003,33.700001,0,0,0,0,148,0,0,-,-,-,-,-,-,-,-,-,59,6,5906002
175906003,175906003,ROMBLON,CORCUERA,Colongcolong,2007,136,620,13,100,160,41,25.6,35,50,29,12.6,-,-,-,-,70,230,12,12,0,0,2,1.5,1,0.69999999,71,52.200001,44,6,4.4000001,52,38.200001,32.400002,0,0,1,0.69999999,230,0,0,-,-,-,-,-,-,-,-,-,59,6,5906003
175906004,175906004,ROMBLON,CORCUERA,Gobon,2007,172,724,10,86,174,49,28.200001,19,24.4,20,7.9000001,-,-,-,-,78,252,1,1.2,0,0,9,5.1999998,1,0.60000002,103,59.900002,83,8,4.6999998,44,25.6,48.299999,0,0,0,0,183,0,0,-,-,-,-,-,-,-,-,-,59,6,5906004
175906005,175906005,ROMBLON,CORCUERA,Guintiguiban,2007,75,310,7,39,59,11,18.6,3,9.6999998,5,5.5999999,-,-,-,-,31,90,1,2.5999999,0,0,1,1.3,0,0,54,72,40,1,1.3,16,21.299999,53.299999,5,1.6,0,0,111,1,0.89999998,-,-,-,-,-,-,-,-,-,59,6,5906005
175906006,175906006,ROMBLON,CORCUERA,Ilijan,2007,186,743,9,101,161,27,16.799999,18,23.4,12,5,-,-,-,-,77,238,11,10.9,0,0,2,1.1,0,0,95,51.099998,42,157,84.400002,78,41.900002,22.6,0,0,10,5.4000001,246,5,2,-,-,-,-,-,-,-,-,-,59,6,5906006
175906007,175906007,ROMBLON,CORCUERA,Labnig,2007,142,535,9,67,99,25,25.299999,17,37,10,6.9000001,-,-,-,-,46,145,4,6,0,0,3,2.0999999,0,0,104,73.199997,88,119,83.800003,73,51.400002,62,0,0,0,0,179,0,0,-,-,-,-,-,-,-,-,-,59,6,5906007
175906008,175906008,ROMBLON,CORCUERA,Mabini,2007,72,291,2,27,56,15,26.799999,3,9.3999996,3,3.4000001,-,-,-,-,32,88,1,3.7,0,0,1,1.4,0,0,27,37.5,20,34,47.200001,16,22.200001,27.799999,0,0,1,1.4,119,0,0,-,-,-,-,-,-,-,-,-,59,6,5906008
175906009,175906009,ROMBLON,CORCUERA,Mahaba,2007,176,712,15,91,173,35,20.200001,34,40,20,7.8000002,-,-,-,-,85,258,11,12.1,0,0,1,0.60000002,0,0,106,60.200001,65,18,10.2,59,33.5,36.900002,0,0,2,1.1,284,1,0.40000001,-,-,-,-,-,-,-,-,-,59,6,5906009
175906010,175906010,ROMBLON,CORCUERA,Mangansag,2007,230,981,18,123,193,44,22.799999,39,32.5,27,8.6000004,-,-,-,-,120,313,10,8.1000004,0,0,0,0,0,0,122,53,89,9,3.9000001,114,49.599998,38.700001,0,0,0,0,325,5,1.5,-,-,-,-,-,-,-,-,-,59,6,5906010
175906011,175906011,ROMBLON,CORCUERA,Poblacion,2007,137,569,7,50,100,27,27,8,10.7,7,4,-,-,-,-,75,175,2,4,0,0,0,0,0,0,34,24.799999,16,63,46,5,3.5999999,11.7,2,0.40000001,0,0,216,2,0.89999998,-,-,-,-,-,-,-,-,-,59,6,5906011
175906013,175906013,ROMBLON,CORCUERA,San Agustin,2007,130,548,9,70,119,11,9.1999998,12,21.1,6,3.4000001,-,-,-,-,57,176,8,11.4,0,0,2,1.5,0,0,67,51.5,43,11,8.5,62,47.700001,33.099998,0,0,5,3.8,175,0,0,-,-,-,-,-,-,-,-,-,59,6,5906013
